strain	branch_length	cTiter	cTiterSub	cTiterSub_x	clade_membership	clock_length	country	country_entropy	dTiter	dTiterSub	date	delta_frequency	dms_star	ep	ep_x	lbi	mutation_length	ne	ne_star	numdate	raw_date	rb	region	region_entropy	is_terminal	timepoint	lineage	segment	frequency	naive
A/Gyeongnam/719/2006	0.0008056428218556897	3.1644048273435903	2.1410630926446386	-13.324051963375346	9f68af2	0.0008056428218556897	south_korea	-1.000088900581841e-12	0	0.0	2006-12-07	1.3676153339529522	1.0229515374864224	3.3558454136339435	-4.722200157058329	2.1739273837508994	0.0011685661827418072	12	0.6073516944008986	2006.9336071184118	2006-12-07	6	japan_korea	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	0.000124	0.0
A/Hanoi/BM061/2007	0.0020447256418421114	3.1644048273435903	2.1410630926446386	-13.324051963375346	9f68af2	0.0020447256418421114	vietnam	-1.000088900581841e-12	0	0.0	2007-03-22	1.3676153339529522	1.6209630965396953	3.3558454136339435	-4.722200157058329	1.0908076433404672	0.0011684146524812053	11	-0.3416353281005056	2007.2217659137577	2007-03-22	6	southeast_asia	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	0.159451	0.0
A/Hanoi/Q099/2007	0.0019526118621665878	3.1644048273435903	2.1410630926446386	-13.324051963375346	98a3f76	0.0019526118621665878	vietnam	-9.99866855976916e-13	0	0.0	2007-02-05	0.7542672474990016	0.5568542929301948	2.619914401872114	-5.556378018937376	-1.0032029502585	0.0017531804003500858	10	-1.2906223506019099	2007.0985626283368	2007-02-05	6	southeast_asia	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	0.032351	0.0
A/Hubei/Qiaokou14/2007	0.0016346298439317633	3.1644048273435903	2.1410630926446386	-13.324051963375346	9b04f13	0.0016346298439317633	china	-9.99866855976916e-13	0	0.0	2007-01-07	-5.192188810193331	-0.9762831844465786	2.619914401872114	-5.645767349753931	-1.912774430002047	0.002339061730282435	7	-1.2906223506019099	2007.021902806297	2007-01-08	6	china	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	0.003975	0.0
A/Incheon/682/2006	0.0010300039975865774	3.1644048273435903	2.1410630926446386	-13.324051963375346	9b04f13	0.0010300039975865774	south_korea	-1.000088900581841e-12	0	0.0	2006-11-19	-5.192188810193331	-1.398408990837124	2.619914401872114	-5.652441843929411	-1.8867111891978483	0.0011692847413204562	7	-1.2906223506019099	2006.8870636550307	2006-11-20	6	japan_korea	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	1.3e-05	0.0
A/India/34983/2006	0.0030468827806081483	3.1644048273435903	2.1410630926446386	-13.324051963375346	9b04f13	0.0030468827806081483	india	-1.000088900581841e-12	0	0.0	2006-11-08	-5.192188810193331	-1.8322605140718518	1.1480523783484546	-7.311765113567958	-1.8798656990153169	0.002340863781628105	8	-0.3416353281005056	2006.8569472963725	2006-11-09	6	south_asia	-9.99866855976916e-13	True	2007-04-01	h3n2	ha	2e-06	0.0
A/Japan/7542/2007	0.0012402399611036452	3.1644048273435903	2.1410630926446386	-13.324051963375346	9f68af2	0.0012402399611036452	japan	-1.000088900581841e-12	0	0.0	2007-02-17	1.3676153339529522	2.0577460489854684	2.619914401872114	-5.5832110276303455	1.2155700424553393	0.0011695647777521685	11	-0.3416353281005056	2007.1341546885694	2007-02-18	6	japan_korea	-9.99866855976916e-13	True	2007-04-01	h3n2	ha	0.06421	0.0
A/Korea/7210/2007	0.0016569033815702836	3.1644048273435903	2.1410630926446386	-13.324051963375346	9b04f13	0.0016569033815702836	south_korea	-1.000088900581841e-12	0	0.0	2007-01-11	-5.192188810193331	-0.999734618134942	2.619914401872114	-5.656919498901317	-1.9145985759785735	0.002925687588676094	9	0.6073516944008986	2007.0328542094448	2007-01-12	6	japan_korea	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	0.005649	0.0
A/Lyon/1313/2006	0.0012766317792533564	3.1644048273435903	2.1410630926446386	-13.324051963375346	9f68af2	0.0012766317792533564	france	-1.000088900581841e-12	0	0.0	2006-12-19	1.3676153339529522	2.579540448551559	2.619914401872114	-5.5832110276303455	1.4723417792879225	0.0029237689536089064	12	0.6073516944008986	2006.9691991786447	2006-12-20	6	europe	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	0.000576	0.0
A/Lyon/22/2007	0.002064030677759537	3.1644048273435903	2.430360422625421	-13.324218320280785	9f68af2	0.002064030677759537	france	-1.000088900581841e-12	0	0.2336542372229853	2007-01-03	1.3676153339529522	0.10248276521814917	3.3558454136339435	-4.6924278029613955	0.36089655490253203	0.0011688046501808886	12	0.6073516944008986	2007.0082135523608	2007-01-03	6	europe	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	0.002501	0.0
A/Madagascar/2694/2006	0.0005557005282230412	3.1644048273435903	2.1410630926446386	-13.324051963375346	9f68af2	0.0005557005282230412	madagascar	-1.000088900581841e-12	0	0.0	2006-11-14	1.3676153339529522	2.4945290014312413	2.619914401872114	-5.5832110276303455	2.4541366613258666	0.0005838328674643311	10	-1.2906223506019099	2006.8706365503078	2006-11-14	6	africa	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	5e-06	0.0
A/Malaysia/1674395/2006	0.001509899649374584	3.1644048273435903	2.1410630926446386	-13.324051963375346	3c0baec	0.001509899649374584	malaysia	-1.000088900581841e-12	0	0.0	2006-11-15	-1.1701297034762437	0.5568542929301948	0.41212136658662496	-8.396824761958037	-1.4013140126017674	0.0011697835589547716	9	-1.2906223506019099	2006.8733744010958	2006-11-15	6	southeast_asia	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	6e-06	0.0
A/Moscow/13/2007	0.001160888878723558	3.1644048273435903	2.1410630926446386	-13.324051963375346	98a3f76	0.001160888878723558	russia	-1.000088900581841e-12	0	0.0	2007-02-18	0.7542672474990016	2.55315758565215	3.3558454136339435	-4.91904017405719	0.9140438405309927	0.0017578319433890106	12	0.6073516944008986	2007.1368925393565	2007-02-19	6	west_asia	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	0.067176	0.0
A/Netherlands/69/2007	0.0016116789869138615	3.1644048273435903	2.1410630926446386	-13.324051963375346	3c0baec	0.0016116789869138615	netherlands	-1.000088900581841e-12	0	0.0	2007-02-18	-1.1701297034762437	2.3655461161452407	3.3558454136339435	-4.843656603067151	1.018672058964161	0.002929691675590376	9	-1.2906223506019099	2007.1368925393565	2007-02-19	6	europe	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	0.067176	0.0
A/Quebec/26-281106/2006	0.006390538431663893	2.045260152852117	-0.3920925206506447	-15.643956162299547	44989e1	0.006390538431663893	canada	-1.000088900581841e-12	0	0.0	2006-11-28	-1.3031899439805938	-3.441615150935807	0.41212136658662496	-7.903114485608043	-1.9868414754144825	0.007045414070258736	13	3.454312761905111	2006.9089664613282	2006-11-28	5	north_america	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	3.9e-05	0.0
A/Vietnam/19/2007	0.0007811023841020961	3.1644048273435903	2.1410630926446386	-13.324051963375346	9f68af2	0.0007811023841020961	vietnam	-1.000088900581841e-12	0	0.0	2007-01-10	1.3676153339529522	2.4945290014312413	2.619914401872114	-5.5832110276303455	1.5104642738554301	0.0005839913856127277	10	-1.2906223506019099	2007.0273785078714	2007-01-10	6	southeast_asia	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	0.004749000000000001	0.0
A/Virginia/UR06-0605/2007	0.0019387708163795397	3.1644048273435903	2.1410630926446386	-13.324051963375346	9f68af2	0.0019387708163795397	usa	-1.000088900581841e-12	0	0.0	2007-03-12	1.3676153339529522	2.2981232442911956	4.091776425395773	-3.9237408300313072	1.1626480162946238	0.002927981844119815	10	-1.2906223506019099	2007.1971252566727	2007-03-13	6	north_america	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	0.13806500000000002	0.0
A/Vladimir/8/2007	0.0014316623215717	3.1644048273435903	2.1410630926446386	-13.324051963375346	98a3f76	0.0014316623215717	russia	-1.000088900581841e-12	0	0.0	2007-03-14	0.7542672474990016	0.6535914568946948	4.091776425395773	-4.079819721547263	0.7333318853791517	0.0005844513053395719	11	-0.3416353281005056	2007.1998631074607	2007-03-14	6	west_asia	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	0.140899	0.0
A/Washington/UR06-0252/2007	0.002037215895665065	3.1644048273435903	2.1410630926446386	-13.324051963375346	3c0baec	0.002037215895665065	usa	-1.000088900581841e-12	0	0.0	2007-02-12	-1.1701297034762437	3.9016150227330595	2.619914401872114	-5.667263745196929	0.12188366608179849	0.0011691746548812961	9	-1.2906223506019099	2007.1177275838468	2007-02-12	6	north_america	-9.99866855976916e-13	True	2007-04-01	h3n2	ha	0.047868	0.0
A/Wisconsin/45/2006	0.004391602442436429	3.1644048273435903	2.1410630926446386	-13.324051963375346	9b04f13	0.004391602442436429	usa	-1.000088900581841e-12	0	0.0	2006-12-14	-5.192188810193331	0.6477285984726039	2.619914401872114	-5.69922663074452	-1.9008177151501893	0.006464766658516373	8	0.6073516944008986	2006.9555099247088	2006-12-15	6	north_america	-1.000088900581841e-12	True	2007-04-01	h3n2	ha	0.000326	0.0
A/Argentina/3726/2007	0.0008617637191158518	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.0008617637191158518	argentina	-1.000088900581841e-12	0	0.0	2007-05-01	-0.07583664389120907	0.5568542929301948	1.8839833901102843	-7.391249480167337	-0.17179842435972278	0.0011682458159949607	9	-1.2906223506019099	2007.3312799452426	2007-05-01	6	south_america	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	1e-06	0.0
A/Bangladesh/1695/2007	0.0031886687157457808	3.1644105640174067	2.141063092644638	-14.830889289520114	98a3f76	0.0031886687157457808	bangladesh	-9.99866855976916e-13	0	0.0	2007-06-05	-1.9847350098787757	0.7503286208591949	4.091776425395773	-4.981430425206357	-1.9101560519276937	0.002338391682952301	11	-0.3416353281005056	2007.4298425735801	2007-06-06	6	south_asia	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.00011	0.0
A/Bangladesh/9745/2007	0.0006546727339596034	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.0006546727339596034	bangladesh	-1.000088900581841e-12	0	0.0	2007-05-02	-0.07583664389120907	0.5568542929301948	1.8839833901102843	-7.391249480167337	-0.18176522586068428	1.492148753208106e-17	9	-1.2906223506019099	2007.33401779603	2007-05-02	6	south_asia	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	1e-06	0.0
A/BritishColumbia/1287/2007	0.007530704581961867	3.1644105640174067	2.141063092644638	-14.830889289520114	3c0baec	0.007530704581961867	canada	-1.000088900581841e-12	0	0.0	2007-09-27	0.29544822739324256	1.2750544496363316	4.091776425395773	-4.813021893451662	-0.14642822113056836	0.005861915604486528	11	0.6073516944008986	2007.7392197125257	2007-09-27	7	north_america	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.175894	0.0
A/Cambodia/384/2007	0.0012521640637497347	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.0012521640637497347	cambodia	-1.000088900581841e-12	0	0.0	2007-08-14	-0.07583664389120907	-1.937791965669488	3.3558454136339435	-4.815247481981776	0.6638980825510419	0.0017547885430444954	11	0.6073516944008986	2007.621492128679	2007-08-15	6	southeast_asia	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.053962	0.0
A/Cheongju/H380/2007	0.0034055385607105197	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.0034055385607105197	south_korea	-1.000088900581841e-12	0	0.0	2007-09-19	-0.07583664389120907	-0.45155735566944194	3.3558454136339435	-5.505496368870057	0.48048393254590654	0.00645468778674522	12	1.5563387169023029	2007.7173169062287	2007-09-19	7	japan_korea	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.164232	0.0
A/Georgia/5/2007	0.0019684030072743067	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.0019684030072743067	usa	-1.000088900581841e-12	0	0.0	2007-08-03	-0.07583664389120907	0.6917000366382858	2.619914401872114	-6.3755113965022545	-0.9061204908992339	0.0005839597924531824	9	-1.2906223506019099	2007.5886379192334	2007-08-03	6	north_america	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.027168	0.0
A/Hanoi/Q464/2007	0.00208836353661962	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.00208836353661962	vietnam	-1.000088900581841e-12	0	0.0	2007-06-29	-0.07583664389120907	-0.9645574676023968	1.8839833901102843	-7.391249480167337	-0.6756821920683428	0.0011686215396330155	10	-0.3416353281005056	2007.4928131416839	2007-06-29	6	southeast_asia	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.00151	0.0
A/Hanoi/Q499/2007	0.0029133666834659307	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.0029133666834659307	vietnam	-1.000088900581841e-12	0	0.0	2007-07-12	-0.07583664389120907	0.5568542929301948	1.8839833901102843	-7.391249480167337	-0.21106775038623388	0.001754371894345381	9	-1.2906223506019099	2007.5284052019165	2007-07-12	6	southeast_asia	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.005155	0.0
A/HongKong/2571/2007	0.002299274531332815	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.002299274531332815	hong_kong	-1.000088900581841e-12	0	0.0	2007-05-28	-0.07583664389120907	-2.313014904683306	1.8839833901102843	-7.391249480167337	0.38400902203954035	0.002928091278159438	12	1.5563387169023029	2007.405201916496	2007-05-28	6	china	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	3.4e-05	0.0
A/HongKong/2657/2007	0.0024721078343692346	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.0024721078343692346	hong_kong	-1.000088900581841e-12	0	0.0	2007-06-08	-0.07583664389120907	0.19921992918264925	2.619914401872114	-6.377097405579545	-0.5146670975077612	0.0017542771183531199	9	-1.2906223506019099	2007.435318275154	2007-06-08	6	china	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.00014099999999999998	0.0
A/HunanFurong/1217/2007	0.002335242930315007	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.002335242930315007	china	-1.000088900581841e-12	0	0.0	2007-07-16	-0.07583664389120907	-1.4482432874248967	3.3558454136339435	-5.505496368870057	-0.39025598075177054	0.002343957824068982	10	-0.3416353281005056	2007.542094455852	2007-07-17	6	china	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.007873999999999999	0.0
A/Kenya/242/2007	0.003350562155545106	3.1644105640174067	2.141063092644638	-14.830889289520114	8dd9dae	0.003350562155545106	kenya	-1.000088900581841e-12	0	0.0	2007-08-20	-0.7782414909284424	0.35165424815701296	1.8839833901102843	-7.0788001007309935	-1.140851652426856	0.004096959435149169	9	0.6073516944008986	2007.6351813826147	2007-08-20	6	africa	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.0686	0.0
A/Managua/15/2007	0.0009602251639930988	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.0009602251639930988	nicaragua	-1.000088900581841e-12	0	0.0	2007-06-20	-0.07583664389120907	0.5421971468749676	1.8839833901102843	-7.391249480167337	0.7250795453927483	0.0005839864329494921	10	-0.3416353281005056	2007.4709103353864	2007-06-21	6	north_america	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.000648	0.0
A/Mexico/2312/2007	0.002044313323332728	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.002044313323332728	mexico	-1.000088900581841e-12	0	0.0	2007-05-09	-0.07583664389120907	-1.204934662908124	2.619914401872114	-6.3755113965022545	0.3989901230800116	0.001168944164771179	8	-0.3416353281005056	2007.3531827515399	2007-05-09	6	north_america	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	2e-06	0.0
A/NewJersey/14/2007	0.002424061329828267	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.002424061329828267	usa	-1.000088900581841e-12	0	0.0	2007-07-25	-0.07583664389120907	-6.938810199713036	3.3558454136339435	-5.429795472873812	-0.2298682247556908	0.006455948155955344	12	3.454312761905111	2007.5639972621493	2007-07-25	6	north_america	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.014662	0.0
A/Santiago/7141/2007	0.0008841122187847744	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.0008841122187847744	chile	-1.000088900581841e-12	0	0.0	2007-05-21	-0.07583664389120907	0.1288656281175583	2.619914401872114	-6.543154403084682	0.64361907368969	0.0011683089015158213	9	-1.2906223506019099	2007.3887748117727	2007-05-22	6	south_america	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	1.5e-05	0.0
A/StPetersburg/95/2007	0.002155049969080697	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.002155049969080697	russia	-1.000088900581841e-12	0	0.0	2007-05-21	-0.07583664389120907	-0.4105173467148055	1.8839833901102843	-7.391249480167337	-0.36112458612536485	0.002339072799370236	10	-0.3416353281005056	2007.3860369609847	2007-05-21	6	west_asia	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	1.3e-05	0.0
A/Taiwan/821/2007	0.0016524378488282847	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.0016524378488282847	taiwan	-1.000088900581841e-12	0	0.0	2007-09-17	-0.07583664389120907	-0.6890031217641238	2.619914401872114	-5.70917935312715	0.7309674538633841	0.0005844199503219741	11	0.6073516944008986	2007.7145790554414	2007-09-18	6	china	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.16204000000000002	0.0
A/Thailand/677/2007	0.002454830702175407	3.1644105640174067	4.033656262294348	-17.86404664068791	91769ce	0.002454830702175407	thailand	-1.000088900581841e-12	0	1.528574126340226	2007-09-13	-0.07583664389120907	-2.043323417267124	1.8839833901102843	-6.9367318819522295	0.7615648688162518	0.00351272220502818	12	1.5563387169023029	2007.7008898015051	2007-09-13	5	southeast_asia	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.149077	0.0
A/Thailand/IY07007/2007	0.0020482885325208977	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.0020482885325208977	thailand	-1.000088900581841e-12	0	0.0	2007-05-02	-0.07583664389120907	-0.3137801827503056	2.619914401872114	-5.936834208020863	-0.19167760127746428	0.004099015503770993	9	-1.2906223506019099	2007.3367556468168	2007-05-03	6	southeast_asia	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	1e-06	0.0
A/Uganda/40/2007	0.002196831833847078	3.1644105640174067	2.141063092644638	-14.830889289520114	8dd9dae	0.002196831833847078	uganda	-1.000088900581841e-12	0	0.0	2007-05-13	-0.7782414909284424	0.2930256639361038	1.1480523783484546	-8.140328646270167	-0.53282157326949	0.0017531788579612446	10	-0.3416353281005056	2007.3668720054761	2007-05-14	6	africa	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	5e-06	0.0
A/Uganda/46/2007	0.0011343490253367186	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.0011343490253367186	uganda	-1.000088900581841e-12	0	0.0	2007-06-11	-0.07583664389120907	0.5568542929301948	1.8839833901102843	-7.391249480167337	0.6917174304642606	0.0011684072987690065	9	-1.2906223506019099	2007.4435318275155	2007-06-11	6	africa	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.000204	0.0
A/Uruguay/710/2007	0.0010842491113245425	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.0010842491113245425	uruguay	-1.000088900581841e-12	0	0.0	2007-06-08	-0.07583664389120907	-0.02063726164575995	2.619914401872114	-6.543154403084682	0.4089081457325622	0.0005838845587793905	10	-0.3416353281005056	2007.435318275154	2007-06-08	6	south_america	-9.99866855976916e-13	True	2007-10-01	h3n2	ha	0.00014099999999999998	0.0
A/Venezuela/8241/2007	0.0008031182841464063	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.0008031182841464063	venezuela	-1.000088900581841e-12	0	0.0	2007-08-13	-0.07583664389120907	0.5568542929301948	1.8839833901102843	-7.391249480167337	0.4047061060302326	0.0005839912774521932	9	-1.2906223506019099	2007.6160164271048	2007-08-13	6	south_america	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.048652	0.0
A/Venezuela/9602/2007	0.001062118968609166	3.1644105640174067	2.141063092644638	-14.830889289520114	91769ce	0.001062118968609166	venezuela	-9.99866855976916e-13	0	0.0	2007-09-04	-0.07583664389120907	0.5568542929301948	1.8839833901102843	-7.391249480167337	0.40635968550450235	1.4908938700779993e-17	9	-1.2906223506019099	2007.6762491444215	2007-09-04	6	south_america	-1.000088900581841e-12	True	2007-10-01	h3n2	ha	0.119859	0.0
